Message_lang,Pos[0],Pos[1],Pos[2],ID,ContinentID,PhaseUseFlags,PhaseID,PhaseGroupID,Radius,Box_length,Box_width,Box_height,Box_yaw,ShapeType,ShapeID,AreaTriggerActionSetID,Flags
,1330.5,-5741.34,137.565,5106,609,0,0,367,0,7.662,7.904,2.694,0,1,0,29208,0
,1321.79,-5748.83,137.382,5107,609,0,0,367,0,7.594,3.916,5.814,0,1,0,29209,0
,6309.87,5950.04,81.9525,5108,571,0,0,0,0,14.46,6.961,21.33,5.059,1,0,29210,0
,404.282,53.5383,252.428,5113,601,0,0,0,0,7.588,10.94,5,0.3108,1,0,29213,0
,405.542,803.135,831.913,5115,601,0,0,0,0,24,8,5,0.6986,1,0,29214,0
You must be at least level 67 to enter.,3668.29,2174.63,36.2343,5117,571,0,0,0,0,8,22.5,5,5.538,1,0,29215,0
,2479.34,-5495.73,421.841,5127,0,0,0,0,4,0,0,0,0,0,0,29216,0
,2469.29,-5545.84,546.101,5128,0,0,0,0,4,0,0,0,0,0,0,29217,0
,2362.55,-5574.54,421.838,5129,0,0,0,0,4,0,0,0,0,0,0,29218,0
,2412.68,-5584.65,546.101,5130,0,0,0,0,4,0,0,0,0,0,0,29219,0
,2558.37,-5612.56,421.835,5131,0,0,0,0,4,0,0,0,0,0,0,29220,0
,2508.14,-5602.5,546.101,5132,0,0,0,0,4,0,0,0,0,0,0,29221,0
,2441.37,-5691.42,421.834,5133,0,0,0,0,4,0,0,0,0,0,0,29222,0
,2451.5,-5641.27,546.101,5134,0,0,0,0,4,0,0,0,0,0,0,29223,0
,2427.67,-5548.64,542.091,5135,0,0,0,0,4,0,0,0,0,0,0,29224,0
,2505.39,-5563.9,542.089,5136,0,0,0,0,2,0,0,0,0,0,0,29225,0
,2419.03,-5622.17,542.071,5137,0,0,0,0,3,0,0,0,0,0,0,29226,0
,2486.99,-5636.42,542.136,5138,0,0,0,0,3,0,0,0,0,0,0,29227,0
,312.646,-291.173,104.702,5140,575,0,0,0,0,37.29,13.79,35.23,0,1,0,29229,0
,1427.34,564.166,37.9877,5148,595,0,0,0,0,24,6,4,3.61,1,0,29230,0
You must be at least level 75 to enter. You must also have Wrath of the Lich King installed.,-8758.78,-4469.58,-201.283,5150,1,0,0,0,0,13.89,15,4,6.222,1,0,29231,0
,-4018.04,-12151,2.14809,5151,530,0,0,0,6,6,6,6,0,0,0,29232,0
,-4105.23,-12068.7,3.36283,5152,530,0,0,0,6,6,6,6,0,0,0,29233,0
,-4184,-12084.5,2.37328,5153,530,0,0,0,6,6,6,6,0,0,0,29234,0
,-4156.46,-12123.5,0.432977,5154,530,0,0,0,6,6,6,6,0,0,0,29235,0
,9348.22,-7351.72,12.6828,5158,530,0,0,0,6,0,0,0,0,0,0,29236,0
,9290.88,-7356.09,24.001,5159,530,0,0,0,6,0,0,0,0,0,0,29237,0
,9252.74,-7315.21,26.0069,5160,530,0,0,0,6,0,0,0,0,0,0,29238,0
,9218.45,-7346.95,39.1145,5161,530,0,0,0,6,0,0,0,0,0,0,29239,0
,6045.3,-652.204,369.477,5163,571,0,0,0,11.9942,0,0,0,0,0,0,29240,0
,5765.54,-3579.86,386.929,5164,571,0,0,0,45.8188,0,0,0,0,0,0,29241,0
,7028.99,-56.5802,810.804,5171,571,0,0,0,0,11.86,10.82,20,6.136,1,0,29244,0
,6910.91,93.2576,807.826,5172,571,0,0,0,0,5.979,28.84,30,0.7996,1,0,29245,0
,6959.41,12.0272,807.425,5173,571,0,0,0,0,21.62,4.962,20,5.522,1,0,29246,0
,5753.28,-1479.34,234.4,5174,571,0,0,0,10,0,0,0,0,0,0,29247,0
,5693.46,-1383.6,233.053,5175,571,0,0,0,10,0,0,0,0,0,0,29248,0
,5951.35,-1850.41,248.309,5176,571,0,0,0,20,0,0,0,0,0,0,29249,0
,5544.95,-1853.57,238.268,5177,571,0,170,0,0,74.1,66.95,166.1,0,1,0,29250,0
,2235.44,1472.05,132.364,5181,595,0,0,0,0,8.719,11.58,6,0.4705,1,0,29251,0
,6679.05,-198.673,951.73,5182,571,0,0,0,0,5.139,3.588,2,0.2398,1,0,29252,0
,6123.03,-1090.65,403.297,5183,571,0,0,0,0,30,25,2,0,1,0,29253,0
,6314.34,-1763.83,457.207,5187,571,0,0,371,0,1.942,1.758,12,0,1,0,29254,0
,6153.93,-1075.59,402.307,5190,571,0,0,371,0,1.942,1.758,12,0,1,0,29255,0
You must be at least level 80 and in a raid group to enter.,3681.29,-1280.19,248.466,5191,571,0,0,0,0,11.1,3.257,10,0.8221,1,0,29256,0
You must be at least level 80 and in a raid group to enter.,3680.64,-1258.16,248.569,5192,571,0,0,0,0,11.1,3.1,10,5.572,1,0,29257,0
You must be at least level 80 and in a raid group to enter.,3659.26,-1281.22,248.566,5193,571,0,0,0,0,11.1,3.1,10,5.572,1,0,29258,0
You must be at least level 80 and in a raid group to enter.,3658.04,-1259.02,248.569,5194,571,0,0,0,0,11.1,3.257,10,0.8221,1,0,29259,0
,3005.47,-3445.11,297.925,5196,533,0,0,0,0,9.3,1.718,8,0.02805,1,0,29260,0
,3016.94,-3434.39,297.928,5197,533,0,0,0,0,9.3,1.718,8,4.714,1,0,29261,0
,3005.67,-3423.28,297.927,5198,533,0,0,0,0,9.3,1.718,8,6.276,1,0,29262,0
,2994.63,-3434.37,297.928,5199,533,0,0,0,0,9.3,1.718,8,4.728,1,0,29263,0
,7115.28,-1632.58,820.486,5200,571,0,0,0,0,36,80,10,0.2128,1,0,29264,0
,8414.79,-369.309,908,5204,571,0,0,0,0,40,80,10,5.54,1,0,29266,0
You must be at least level 71 to enter.,6700.48,-4666.02,458.285,5205,571,0,0,0,0,6.801,24.15,34,0.7707,1,0,29267,0
You must be at least level 71 to enter.,6976.54,-4396.33,457.5,5206,571,0,0,0,0,12,24,35,0.7707,1,0,29268,0
,5675.43,480.919,659.194,5209,571,0,0,0,0,3.556,8.73,16,0.902,1,0,29269,0
,1798.74,803.858,47.3647,5211,608,0,0,0,0,3.646,12.24,8,0.0123,1,0,29270,0
,332.397,-1110.7,72.7744,5213,619,0,0,0,0,1.998,10.56,7,0.631,1,0,29271,0
You must be at least level 68 to enter.,3639.4,2027.2,6.5,5215,571,0,0,0,0,12.63,3.45,8,5.931,1,0,29272,0
,5570.28,5766.9,-75.2257,5217,571,0,0,0,0,10.83,11.95,14,0,1,0,29273,0
,765.146,-294.883,-1,5224,618,0,0,0,0,20,20,10,0,1,0,29279,0
,764.301,-272.007,-1,5226,618,0,0,0,0,20,20,10,0,1,0,29280,0
,6220.03,0.873372,411.973,5227,571,0,0,0,10,0,0,0,0,0,0,29281,0
,1896.96,825.632,185,5231,604,0,0,0,0,4,17,20,1.553,1,0,29282,0
,1913.79,644.727,144,5233,604,0,0,0,0,4,20,20,3.144,1,0,29283,0
,523.231,-300.268,71.3605,5235,619,0,0,0,0,11.25,1.536,8,0,1,0,29284,0
,3228.4,380.247,75,5241,615,0,0,0,0,15,3,25,0,1,0,29287,0
You must be at least level 80 and in a raid group to enter.,3442.63,260.951,-100,5243,571,0,0,0,0,3,15,25,0.08093,1,0,29288,0
,6466.35,2038.31,570.751,5245,571,0,0,368,11.8786,0,0,0,0,0,0,29289,0
You must be at least level 75 to enter.,3869.84,6984.16,112.5,5246,571,0,0,0,0,2,9,10,0.03992,1,0,29290,0
,6379.54,455.328,513.691,5248,571,0,169,0,14,0,0,0,6.018,0,0,29291,0
,2110.99,1372.9,132.453,5249,595,0,0,0,7,0,0,0,0,0,0,29292,0
,2199.55,1294.17,134.13,5250,595,0,0,0,7,9.9,9.9,1,0,0,0,29293,0
,2148.53,1260.91,134.865,5251,595,0,0,0,7,0,0,0,0,0,0,29294,0
,2233.9,1136.18,139.042,5252,595,0,0,0,7,0,0,0,0,0,0,29295,0
,2325.31,1153.54,135.302,5253,595,0,0,0,7,0,0,0,0,0,0,29296,0
,5172.12,-1666.76,410.336,5254,571,0,0,0,4,0,0,0,0,0,0,29297,0
,2384.66,1202.81,134.041,5256,595,0,0,0,7,0,0,0,0,0,0,29298,0
,4851.22,1463.7,209.749,5257,571,0,170,0,80,0,0,0,0,0,0,29299,0
"You must be at least level 80, in control of Wintergrasp and in a raid group to enter.",5494.88,2839.81,420.811,5258,571,1,0,0,0,10,24,10,0,1,0,29300,2
,-517.96,-103.653,156.624,5262,624,0,0,0,0,8.322,31.02,20,0,1,0,29301,0
,1331.59,-4355.54,28.2718,5263,1,0,0,369,10,0,0,0,0,0,0,29302,0
,1335.56,-4413.71,27.0781,5264,1,0,0,369,10,0,0,0,0,0,0,29303,0
,1289.09,-4422.08,26.6106,5265,1,0,0,369,10,0,0,0,0,0,0,29304,0
,1352.31,-4348.65,27.1383,5266,1,0,0,369,10,0,0,0,0,0,0,29305,0
,1368.4,-4411,29.3492,5267,1,0,0,369,10,0,0,0,0,0,0,29306,0
,1434.07,-4360.26,25.2354,5268,1,0,0,369,10,0,0,0,0,0,0,29307,0
,1438.2,-4423.43,25.2354,5269,1,0,0,369,10,0,0,0,0,0,0,29308,0
,1511.28,-4428.26,20.8918,5270,1,0,0,369,10,0,0,0,0,0,0,29309,0
,1505.17,-4400.86,21.4227,5271,1,0,0,369,10,0,0,0,0,0,0,29310,0
,1591.25,-4426.46,8.75606,5272,1,0,0,369,10,0,0,0,0,0,0,29311,0
,5886.27,651.449,640,5273,571,0,0,0,6,0,0,0,0,0,0,29312,8
,6316.85,-1740.33,456.68,5274,571,0,0,0,0,74.51,12.34,60,0,1,0,29313,0
,6311.61,-1704.91,455.597,5275,571,0,0,0,0,74.51,12.34,60,0,1,0,29314,0
,1981.12,841.819,144,5276,604,0,0,0,0,4,20,20,3.141,1,0,29315,0
,1899.31,658.894,185,5277,604,0,0,0,0,4,17,20,4.703,1,0,29316,0
,1920.17,-4126.34,42.9148,5279,1,0,175,0,5,0,0,0,0,0,0,29317,0
,7239.67,1586.82,362.954,5280,571,0,0,0,14.4074,0,0,0,0,0,0,29318,0
,7628.86,2060.73,600.259,5281,571,0,0,0,18,0,0,0,0,0,0,29319,0
,7889.2,2057.98,600.259,5282,571,0,0,0,18,0,0,0,0,0,0,29320,0
,5832.89,630.354,775,5283,571,0,0,0,0,240,201.6,200,5.789,1,0,29321,0
,7487.44,2060.77,499.728,5284,571,0,0,0,0,215.9,230.7,248.5,0,1,0,29322,0
,7761.55,2056.05,499.936,5285,571,0,0,0,0,317.6,152.3,154,0,1,0,29323,0
,8110,1985.68,499.729,5286,571,0,0,0,0,353.6,340.4,336.5,0,1,0,29324,0
,8151.9,2403.74,515.333,5287,571,0,0,0,0,435.4,466.6,409.8,0,1,0,29325,0
You must be at least level 80 and in a raid group to enter.,3870.29,6984.2,153.847,5290,571,0,0,0,3,0,0,0,0,0,0,29327,0
,1561.31,580.874,99.7639,5291,595,0,0,0,2.17077,0,0,0,0,0,0,29328,0
,549.182,433.335,286,5292,601,0,0,0,0,15.56,15.56,3,0,1,0,29329,0
,5157.16,2196.49,377.707,5294,571,0,0,0,4,0,0,0,0,0,0,29330,0
,5088.93,2281.11,356.006,5296,571,0,0,0,4,0,0,0,0,0,0,29331,0
,5116.47,3482.9,358.301,5298,571,0,0,0,4,0,0,0,0,0,0,29332,0
,5022.31,3695.46,362.743,5300,571,0,0,0,4,0,0,0,0,0,0,29333,0
,4327.36,3207.78,372.021,5302,571,0,0,0,4,0,0,0,0,0,0,29334,0
,4344.14,2407.98,374.66,5304,571,0,0,0,4,0,0,0,0,0,0,29335,0
,6784.68,1788.29,572.481,5305,571,0,0,0,0,93.34,10.71,50,6.206,1,0,29336,0
,7024.48,2133.31,623.109,5306,571,0,0,0,11.6915,23.27,24.67,30,6.187,0,0,29337,0
,7198.39,1968.57,572.001,5307,571,0,0,0,11.6915,23.27,24.67,30,6.187,0,0,29338,0
,6978.62,1727.3,511.1,5308,571,0,0,0,11.6915,23.27,24.67,30,6.187,0,0,29339,0
,8535.54,2660.67,650.353,5309,571,0,169,0,103,0,0,0,0,0,0,29340,0
,5825.04,642.557,647.831,5310,571,0,0,0,2,0,0,0,0,0,0,29341,0
,1921.7,-4147.27,40.4111,5311,1,0,176,0,5,0,0,0,0,0,0,29342,0
,7143.62,1833.16,512.347,5312,571,0,0,0,23.9161,23.27,24.67,30,6.187,0,0,29343,0
,7049.74,1759.08,502.245,5313,571,0,0,0,23.9161,23.27,24.67,30,6.187,0,0,29344,0
,3538.93,358.568,52.2879,5314,571,0,0,0,12.0599,0,0,1,0,0,0,29345,0
,3637.8,282.853,52.231,5315,571,0,0,0,12.0599,0,0,1,0,0,0,29346,0
,3555.3,183.757,52.2934,5316,571,0,0,0,12.0599,0,0,1,0,0,0,29347,0
,3451.58,263.978,52.2303,5317,571,0,0,0,12.0599,0,0,1,0,0,0,29348,0
,3650.44,283.794,-120.173,5318,571,0,0,0,12.0599,0,0,1,0,0,0,29349,0
,548.746,-1001.95,37.9397,5322,619,0,0,0,0,18.02,31.36,53.88,0.1614,1,0,29352,0
,7796.74,-2970.72,1259.05,5323,571,0,0,0,0,29.04,14.4,20,5.821,1,0,29353,0
,1330,800,-10,5326,617,0,0,0,0,214,216,20,90,1,0,29354,0
,5832.89,501.11,657.373,5327,571,0,0,0,6.24339,0,0,0,0,0,0,29355,0
,1289.72,736.613,3.1597,5328,617,0,0,0,0,40,10,20,0.003541,1,0,29356,0
,1292.05,845.273,5.63066,5329,617,0,0,0,0,40,10,20,0.003541,1,0,29357,0
,1238.08,780.106,3.15973,5330,617,0,0,0,0,100,8.5,9,4.711,1,0,29358,0
,1348.5,792.828,3.82305,5331,617,0,0,0,0,100,8.5,9,4.703,1,0,29359,0
,3798.62,3581.19,51.7186,5332,571,0,0,0,0,4.564,5.437,7.467,4.387,1,0,29360,0
,3739.66,3567.29,290.785,5334,571,0,0,0,0,5.645,5.946,3.055,0,1,0,29361,0
,3787.57,3558.11,473.322,5338,571,0,0,0,0,4.38,4.825,5.768,5.998,1,0,29362,0
,3739.5,3567,341.564,5339,571,0,0,0,0,4.402,4.69,3.371,0,1,0,29363,0
,3738.64,3567.67,298.522,5340,571,0,0,0,0,1.378,8.497,1.402,0,1,0,29364,0
,3740.32,3567.88,298.522,5341,571,0,0,0,0,1.232,7.863,2.042,0,1,0,29365,0
,754.597,1301.74,200,5342,616,0,0,0,0,600.9,964.8,30,0,1,0,29366,0
,1330,800,-40,5343,617,0,0,0,0,214,216,20,90,1,0,29367,0
,1330,800,-60,5344,617,0,0,0,0,214,216,20,0.468,1,0,29368,0
,1249.43,764.601,21.4662,5347,617,0,0,0,8,0,0,0,0,0,0,29369,0
,1333.51,817.031,21.39,5348,617,0,0,0,8,0,0,0,0,0,0,29370,0
,1357.06,-323.051,36.8307,5354,607,0,0,0,4,0,0,0,0,0,0,29371,0
,1367.55,219.315,37.0692,5355,607,0,0,0,4,0,0,0,0,0,0,29372,0
,978.717,-3.43197,86.7146,5356,607,0,0,0,4,0,0,0,0,0,0,29373,0
,2133.78,-312.115,441.233,5357,603,0,0,0,0,44.32,27.86,15,0,1,0,29374,0
,-811.104,-158.974,450,5358,603,0,0,0,0,32.58,371.1,70,0,1,0,29375,0
,-841.468,-147.115,450,5359,603,0,0,0,0,22.51,345.3,70,0,1,0,29376,0
,7843.93,-799.789,1183.8,5360,571,0,0,0,12,0,0,0,0,0,0,29377,0
,139.019,56.2014,409.804,5369,603,0,0,0,8,0,0,0,0,0,0,29385,0
,9364.36,-1113.44,1320,5379,571,0,0,0,0,14,50,160,6.28,1,0,29387,0
,-927,-149.059,550,5381,603,0,0,0,0,10,60,170,0,1,0,29388,0
,-771.43,-149.452,430.078,5388,603,0,0,0,19.0628,0,0,0,0,0,0,29389,0
,1800,-22.9766,420.953,5390,603,0,0,0,0,75,200,30,0,1,0,29390,4
,8466.18,871.097,547.293,5392,571,0,0,0,14.5458,13.71,11.9,0,0,0,0,29392,0
,583.055,-9.90875,409.804,5398,603,0,0,0,0,60,60,60,0,1,0,29394,0
,1752.9,-27.0066,448.805,5399,603,0,0,0,0,7.291,42.09,5,0,1,0,29395,0
,1637.89,-164.639,427.259,5400,603,0,0,0,0,1.797,21.2,13.34,0,1,0,29396,0
,1640.77,-164.218,427.262,5401,603,0,0,0,0,1.797,21.2,13.34,0,1,0,29397,0
,2309.72,1430,388,5402,603,0,0,0,0,170,2420,44,0,1,0,29398,0
,8484.93,927.895,547.309,5403,571,0,0,0,0,16.63,57.77,10,0,1,0,29399,0
,8574.47,667.114,547.374,5404,571,0,0,0,0,40.43,17,10,1.405,1,0,29400,0
,8421.39,704.43,547.337,5405,571,0,0,0,0,35.49,13.42,10,0,1,0,29401,0
,-349.794,-106.074,409.804,5414,603,0,0,0,0,50.39,405,102.7,0,1,0,29404,0
,-181.2,72.6783,420.737,5415,603,0,0,0,0,71.91,214.5,102.7,0,1,0,29405,0
,74.2585,-184.422,413.292,5416,603,0,0,0,0,54.7,100,24.48,0,1,0,29406,0
,117.374,179.935,409.804,5417,603,0,0,0,0,50,188.4,24.48,0,1,0,29407,0
,-705.737,-92.3008,429.873,5420,603,0,0,0,6.64613,0,0,0,0,0,0,29409,0
,131.036,-128.303,409.804,5423,603,0,0,0,8,0,0,0,0,0,0,29410,0
,-54.9102,-66.9396,409.804,5426,603,0,0,0,0,50,188.4,24.48,0,1,0,29413,0
,588.018,62.7487,404.621,5427,603,0,0,0,0,60,60,60,0,1,0,29414,0
,-401.944,-14.5491,409.804,5428,603,0,0,0,0,50,250,24.48,0,1,0,29415,0
,2307.1,1415,415.55,5432,603,0,0,0,0,6,2420,1,0,1,0,29418,0
,1629.08,-308.357,390,5433,603,0,0,0,0,180,180,4,0,1,0,29419,0
,4200.28,5265.83,31.667,5440,571,0,0,372,2.81802,0,0,0,0,0,0,29420,0
,44.4721,-32.5588,409.804,5442,603,0,0,0,0,50,250,24.48,0,1,0,29421,0
,-513.849,31.7683,409.804,5443,603,0,0,0,0,50.39,405,102.7,0,1,0,29422,0
,801.663,-278.857,-24,5447,618,0,0,0,0,500,500,50,0,1,0,29426,0
,15634.2,-15578,39.7625,5453,451,0,0,372,30,0,0,0,0,0,0,29428,0
,4866.42,5168.27,-83.3884,5460,571,0,0,0,0,2.338,26.7,20.04,0.4056,1,0,29431,0
,4880.21,5173.42,-83.111,5461,571,0,0,0,0,2.338,26.7,20.04,0.4056,1,0,29432,0
,-6161.17,-1332.44,-168.592,5462,1,0,0,0,0,1.271,13.48,11,5.534,1,0,29433,0
,-6154.7,-1339.48,-168.311,5463,1,0,0,0,0,1.943,13.79,11,5.534,1,0,29434,0
,-6159.64,-1334.02,-168.114,5464,1,0,0,0,0,1.184,13.54,11,5.534,1,0,29435,0
,743.663,-272.491,28.6841,5473,618,0,0,0,0,2.3,96.61,10,0,1,0,29436,0
,783.203,-271.969,28.69,5474,618,0,0,0,0,2.3,95,10,0,1,0,29437,0
,744.226,132.111,150,5475,649,0,0,0,0,150,165,30,1.57,1,0,29438,0
,16217.3,16185.5,69.8134,5477,451,0,0,0,0,28.11,22.41,17.27,0,1,0,29439,0
,-1048,-288.609,159.03,5485,1,0,0,0,13.3561,0,0,0,0,0,0,29440,0
,790.564,620.514,411.938,5491,650,0,0,0,0,97.29,1,20,1.581,1,0,29441,0
,793.123,618.575,412.39,5492,650,0,0,0,0,70.43,1,20,1.576,1,0,29442,0
,8454.51,459.434,596.072,5500,571,0,0,0,6.48884,8.09,6.413,0,0,0,0,29443,0
,8515.21,744.413,562.906,5503,571,0,0,0,0,26,12,12,0,1,0,29444,0
,8562.6,791.785,562.899,5505,571,0,0,0,0,12,26,12,0,1,0,29445,0
,563.455,68.4323,401.192,5508,649,0,0,0,0,40,16,14,0,1,0,29446,0
,819.269,618.674,418,5510,650,0,0,0,0,18,42,15,0,1,0,29447,0
,7886.83,-2500.47,489.294,5518,1,0,0,0,0,23.55,57.69,40,4.783,1,0,29448,0
,1049.31,-225,81.1381,5530,628,0,0,0,19,0,0,0,0,0,0,29451,0
,1216.88,-763.715,48.9163,5535,628,0,0,0,0,119.5,162,50,0,1,0,29453,0
,350.885,-832.693,50,5536,628,0,0,0,0,107,126.4,50,0,1,0,29454,0
,1419.72,442.84,-77.2365,5537,0,0,0,0,0,5.27,6.525,10,0.6105,1,0,29455,0
,1390.95,416.715,-77.2373,5538,0,0,0,0,0,5.27,6.525,10,0.7729,1,0,29456,0
,9684.39,2525.01,1335.11,5557,1,0,0,0,0,4.859,11.66,10,0,1,0,29458,0
,563.646,92.12,395.201,5562,649,0,0,0,0,2,2,4,0,1,0,29459,0
,5381.02,2089.91,707.695,5570,668,0,0,0,0,35,3,10,2.373,1,0,29460,0
,-159.274,2231,83.3749,5571,33,0,0,0,0,2.429,18.31,20,1.384,1,0,29461,0
,-239.418,2163.03,90.0966,5572,33,0,0,0,0,4,4,8,5.87,1,0,29462,0
,464.422,206.578,528.71,5573,658,0,0,0,0,18.95,200.7,40,6.253,1,0,29463,0
,859.281,44.4028,515.034,5578,658,0,0,0,34.5382,42.43,150.4,40,0,0,0,29464,0
,960.056,75.2535,566.166,5579,658,0,0,0,38.1352,42.43,150.4,40,0,0,0,29465,0
,969.913,-117.436,597.943,5580,658,0,0,0,20.5058,42.43,150.4,40,0,0,0,29466,0
,1066.62,76.7865,630.909,5581,658,0,0,0,20.1352,42.43,150.4,40,0,0,0,29467,0
,1002.65,-131.898,617.733,5582,658,0,0,0,0,30,20,30,6.255,1,0,29468,0
,1038.59,-117.976,628.364,5583,658,0,0,0,0,30,25,30,0.7577,1,0,29469,0
,1059.04,-84.7691,633.621,5584,658,0,0,0,0,30,25,30,1.273,1,0,29470,0
,1066.29,-51.4462,633.948,5585,658,0,0,0,0,30,25,30,1.273,1,0,29471,0
,1073.05,-14.191,633.136,5586,658,0,0,0,0,30,25,30,1.273,1,0,29472,0
,1077.81,24.6302,631.455,5587,658,0,0,0,0,30,25,30,1.66,1,0,29473,0
,822.99,65.8403,510.218,5588,658,0,0,0,0,10.3,60.59,40,5.484,1,0,29474,0
,752.457,-52.559,508.742,5589,658,0,0,0,20,42.43,150.4,40,0,0,0,29475,0
,706.056,158.104,510.595,5593,658,0,0,0,29,42.43,150.4,40,0,0,0,29476,0
,619.679,57.6753,512.436,5594,658,0,0,0,0,10.3,60.59,40,4.38,1,0,29477,0
,622.714,1.80382,513.741,5595,658,0,0,0,0,28.17,71.17,40,4.646,1,0,29478,0
,656.747,-75.276,513.742,5596,658,0,0,0,0,25.31,77.01,40,5.317,1,0,29479,0
,726.297,-93.4132,513.675,5597,658,0,0,0,0,11.35,59.61,40,0.2987,1,0,29480,0
,777.764,-33.7691,508.353,5598,658,0,0,0,0,11.35,59.61,40,0.7755,1,0,29481,0
,805.752,-9.27083,509.496,5599,658,0,0,0,0,11.35,59.61,40,0.7755,1,0,29482,0
,794.79,85.2743,510.365,5600,658,0,0,0,0,16.83,59.02,40,2.405,1,0,29483,0
,763.644,139.731,510.633,5601,658,0,0,0,0,16.83,59.02,40,2.405,1,0,29484,0
,662.418,94.8559,505.072,5602,658,0,0,0,0,40,66.61,40,2.405,1,0,29485,0
,4396.57,2482.97,203.376,5604,631,0,0,0,0,58.91,113,60,0,1,0,29486,0
,5539.65,2247.05,733.011,5605,668,0,0,0,0,20.53,94.51,72.14,3.942,1,0,29487,0
,51.4705,2212.38,30.1157,5608,631,0,0,0,0,8,75,20,0,1,0,29488,0
,61.191,2209.12,30.1157,5609,631,0,0,0,0,8,75,20,0,1,0,29489,0
,-142.085,2211.32,35.2335,5611,631,0,0,0,0,15,35,30,0,1,0,29490,0
,-205.858,2210.07,35.2335,5612,631,0,0,0,0,45,160,30,0,1,0,29491,0
,4356.88,2700.5,355.031,5616,631,0,0,0,15,0,0,0,0,0,0,29492,0
,4313.91,2672.05,344.77,5617,631,0,0,0,15,0,0,0,0,0,0,29493,0
,4386.04,2668.74,348.846,5618,631,0,0,0,15,0,0,0,0,0,0,29494,0
,4356.75,2653.26,351.101,5619,631,0,0,0,0,30,15,20,0,1,0,29495,0
,4181.28,2483.65,211.032,5623,631,0,0,0,15,21.21,21.21,1,0,0,0,29496,0
,1766.94,683.09,71.1902,5626,580,0,0,0,0,0,0,0,0,1,0,29497,0
,-497.943,2324.31,198.787,5628,631,0,0,0,0,75,10,50,5.017,1,0,29498,0
,-370.788,2319.82,199.97,5629,631,0,0,0,0,75,10,50,4.413,1,0,29499,0
,-504.694,2094.97,199.97,5630,631,0,0,0,0,75,10,50,4.203,1,0,29500,0
,-375.691,2106.81,199.97,5631,631,0,0,0,0,75,10,50,5.062,1,0,29501,0
,5244.52,1939.21,707.695,5632,668,0,0,0,0,32.62,5.417,37.86,5.511,1,0,29502,0
,1006.86,178.96,628.156,5633,658,0,0,0,51.5011,0,0,0,0,0,0,29503,0
,5678.56,1995.28,808,5635,571,0,0,373,0,14.5,12,21,0.695,1,0,29504,0
,5627.41,1957.32,819,5636,571,0,0,373,0,15,25,35,1.5,1,0,29505,0
,5584.11,2003.16,807.2,5637,571,0,0,373,0,14.5,12,21,2.265,1,0,29506,0
,4925.85,2169.17,649,5642,632,0,0,0,0,25,5,25,0.4648,1,0,29507,0
,423.847,212.521,528.708,5643,658,0,0,0,3,0,0,0,0,0,0,29508,0
,5228.24,1921.22,717.695,5646,668,0,0,0,0,25,10,25,5.528,1,0,29509,0
,4360.09,3125.63,378.97,5647,631,0,0,0,0,40,15,30,0,1,0,29510,0
,4234.19,2768.7,350.963,5649,631,0,0,0,0,10,30,20,0,1,0,29511,0
,4800.01,-578.349,159.809,5650,571,0,170,0,0,15.26,68.31,21.3,5.836,1,0,29512,0
,1772.63,683.451,71.1902,5652,580,0,180,0,0,1.067,44.93,71.4,2.253,1,0,29513,0
,5276.17,1971.7,707.695,5660,668,0,0,0,0,25.63,3.486,37.86,5.549,1,0,29515,0
,1772.94,681.028,71.1902,5664,580,0,180,0,0,1.067,44.93,71.4,2.253,1,0,29516,0
,85.9392,2211.56,38.1157,5668,631,0,0,0,0,10,20,18,0,1,0,29517,0
,5772.11,2063.27,647.064,5670,571,0,0,373,0,16,20,24,0.4292,1,0,29518,0
,5661.35,2507.09,708.829,5672,632,0,0,0,10.4259,22.5,3.994,16.67,5.573,0,0,29519,0
,1703.89,865.252,26.6377,5681,580,0,180,0,0,1.186,50.39,71.4,3.123,1,0,29520,0
,1698.94,865.217,25.6062,5682,580,0,180,0,0,0.5106,51.12,71.4,3.105,1,0,29521,0
,1189.73,347.863,629.621,5683,658,0,0,0,0,5.5,3.6,6,5.56,1,0,29522,0
,1681.66,578.431,31.3135,5684,580,0,180,0,0,55.21,2.634,48.31,5.903,1,0,29523,0
,1645.88,609.795,31.3188,5685,580,0,180,0,0,34.37,1.053,48.31,5.076,1,0,29524,0
,5684.48,2537.01,714.691,5688,632,0,0,0,0,1.109,8.192,20,0.9082,1,0,29525,0
,5249.52,1942.95,707.695,5689,668,0,0,0,0,46.77,4.574,30,5.508,1,0,29526,0
,5816.22,760.519,640.668,5691,571,0,0,0,0,1,10.06,8.422,1.776,1,0,29528,0
,5815.7,761.745,640.583,5692,571,0,0,0,0,1,10.06,8.422,1.776,1,0,29529,0
,5783.06,538.762,642.559,5693,571,0,0,0,0,1,6.7,2.422,0.8819,1,0,29530,0
,5782.74,541.599,642,5694,571,0,0,0,0,1,10,2.422,0.8866,1,0,29531,0
,5309.56,2006.67,709.341,5697,668,0,0,0,9,4,0,0,0,0,0,29534,0
,-465.352,2212.13,545,5698,631,0,0,0,0,5,35,20,0,1,0,29535,0
,4120.35,2768.01,355.579,5700,631,0,0,0,0,10,35,20,0,1,0,29536,0
,-9033.27,352.936,92.9811,5703,0,0,0,0,8,0,0,0,0,0,0,29537,0
,-8867.9,652.444,95.9191,5704,0,0,0,0,10,0,0,0,0,0,0,29538,0
